sample_id,combo_tag,classification,n_steps,final_n_neg,final_min_eval,final_force_norm,final_energy,stagnation_count,stagnation_frac,eval_improving,eval_oscillating,energy_plateau,energy_range_last100,energy_decreasing,min_grad_overlap,step_along_neg_frac,total_escapes,total_line_searches,final_trust_radius,min_trust_radius,total_mode_follows,n_blind_corrections,final_neg_trust_radius,escape_accepted_count,escape_rejected_count,n_mode_follow_events,has_ghost_modes,n_eval_below_neg1e-1,n_eval_neg1e-1_to_neg1e-2,n_eval_neg1e-2_to_neg1e-3,n_eval_neg1e-3_to_neg1e-4,n_eval_neg1e-4_to_0,n_eval_0_to_pos1e-4,n_eval_pos1e-4_to_pos1e-3,n_eval_above_pos1e-3,final_dist_reactant_rmsd,final_dist_product_rmsd,avg_continuity_min,total_rotation_events
sample_051,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_052,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_053,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,20000,2,-0.000289654620398326,0.04233335331082344,-436.7766418457031,2,0.0001,False,True,False,0.002166748046875,False,0.03971850190639617,0.8954410114523159,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,0,1,1,0,0,25,2.7048001289367676,2.829937219619751,0.6270618074926518,68
sample_054,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_055,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_056,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_057,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,3,-0.01870673070039598,0.06550626456737518,-423.3557434082031,22,0.0011,False,True,False,0.002410888671875,True,0.025290016934344458,0.9924403153756034,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,1,1,1,0,0,1,23,1.8712583780288696,2.142775535583496,0.6481905501887565,33
sample_058,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_059,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_060,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_061,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,4,-0.002059813450681597,0.022854143753647804,-430.7969055175781,0,0.0,False,True,False,0.001708984375,False,0.0036227962558676315,0.7560165085558513,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,1,2,1,2,1,20,2.766981363296509,2.7737057209014893,0.6088519653750403,34
sample_062,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_063,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,20000,3,-0.00028827671030786094,0.033915165811777115,-428.9156188964844,0,0.0,False,True,False,0.001068115234375,True,0.0012212678554293396,0.27440126414806293,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,0,1,2,3,1,20,2.8265626430511475,3.1639952659606934,0.4158296819509961,110
sample_064,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_065,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_066,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,20000,3,-0.0012484552557929323,0.047807369381189346,-433.3644714355469,1,5e-05,False,True,False,0.0010986328125,True,0.011968244001302628,0.9874391676114719,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,1,1,1,2,1,21,2.5401101112365723,2.7821216583251953,0.6765938699109967,29
sample_067,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_068,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_069,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_070,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,2,-0.0024299128069415264,0.0677366703748703,-434.41217041015625,1,5e-05,False,True,False,0.00164794921875,True,0.008353555439075214,0.8290488655274793,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,1,1,0,1,2,22,2.7782437801361084,2.9896047115325928,0.4769742603761362,57
sample_071,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,2,-0.016964988327097273,0.06461276859045029,-429.19293212890625,15850,0.7925,False,True,False,0.001129150390625,True,0.0005111038388743996,0.9973324413341871,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,1,0,1,0,0,0,25,2.323824405670166,2.3403353691101074,0.9871167084903145,0
sample_072,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_073,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_074,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_075,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_076,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_077,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,20000,3,-0.00018425172951719198,0.02678549289703369,-433.5304870605469,0,0.0,False,True,False,0.001129150390625,True,0.002830235573725215,0.7193519332382418,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,0,1,2,0,1,23,3.788715362548828,3.9154515266418457,0.4526087556736544,74
sample_078,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_079,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_080,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_081,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_082,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_083,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,20000,3,-0.00031952415712162226,0.10693046450614929,-432.12542724609375,3,0.00015,False,True,False,0.001129150390625,False,0.0013762609829795827,0.6932316523604972,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,0,1,2,1,1,22,3.6707873344421387,3.6829261779785156,0.4131643652443039,71
sample_084,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_085,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,3,-0.005593819707196684,0.07738899439573288,-429.6167297363281,1,5e-05,False,True,False,0.00189208984375,True,0.03304910782906029,0.9027381898561091,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,2,0,1,1,0,23,3.4277610778808594,3.3960623741149902,0.4898507232386657,72
sample_086,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_087,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_088,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,5,-0.0032784351779860505,0.04072517901659012,-429.05950927734375,0,0.0,False,True,False,0.00054931640625,False,0.00031435827294178917,0.1172818353886518,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,2,2,1,3,1,18,6.846592426300049,6.967174053192139,0.41489759222491324,112
sample_089,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_090,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_091,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_092,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,20000,1,-0.0008499028670958489,0.03719907999038696,-429.5920715332031,4,0.0002,False,True,False,0.00103759765625,True,0.009254867765520702,0.7787700485073435,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,0,1,0,0,0,26,2.3812015056610107,2.2659904956817627,0.688238416941967,53
sample_093,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_094,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_095,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_096,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,ghost_modes,20000,3,-4.597407251471105e-05,0.041214194148778915,-435.374267578125,2,0.0001,False,True,False,0.001617431640625,False,0.004377145526413801,0.8269635728929958,0,0,0.01,0.01,0,0,nan,0,0,0,True,0,0,0,0,3,0,0,24,2.065476417541504,2.266608953475952,0.5510031994512836,86
sample_097,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,5,-0.020014390079169716,0.09820608794689178,-429.4433288574219,0,0.0,False,True,False,0.001068115234375,False,1.4356124656019449e-05,0.9996117357346783,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,1,2,1,1,2,1,19,3.122290849685669,3.147416591644287,0.6524342678941579,23
sample_098,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,5,-0.013010539008588163,0.056479647755622864,-434.4923400878906,0,0.0,False,True,False,0.000946044921875,False,0.002282109765551534,0.8204239727803102,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,2,1,0,2,0,2,20,3.6190121173858643,3.596343755722046,0.3678796931421657,100
sample_099,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,20000,1,-0.0003082759294920333,0.018270879983901978,-430.36651611328125,0,0.0,False,True,False,0.00042724609375,False,0.1266446269360592,0.8376121186099883,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,0,1,0,2,2,22,2.392284393310547,2.2386817932128906,0.6470080861110403,38
sample_100,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,5,-0.01708636537816148,0.07843475043773651,-433.14111328125,1,5e-05,False,True,False,0.00146484375,False,0.00038813868415818513,0.08605970566904114,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,1,0,2,2,3,1,18,4.178359508514404,4.500277996063232,0.4328540519256059,103
sample_101,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_102,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_103,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_104,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_105,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,4,-0.06399588357362372,0.15069928765296936,-435.1726379394531,2,0.0001,False,True,False,0.00213623046875,True,0.012509215936184842,0.9998642742748216,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,2,0,1,1,0,0,23,4.1034626960754395,3.5342514514923096,0.737125673773515,26
sample_106,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_107,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_108,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_109,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,2,-0.006594277255693804,0.0789073184132576,-433.9936828613281,1,5e-05,False,True,False,0.001251220703125,False,0.04167106410558412,0.9432275235512684,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,1,1,0,0,1,24,2.062547206878662,3.1249938011169434,0.5046400117290555,82
sample_110,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_111,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,ghost_modes,20000,1,-2.844545354535077e-06,0.038603007793426514,-428.30963134765625,0,0.0,False,True,False,0.001861572265625,False,0.08581633548072455,0.9474714843294975,0,0,0.01,0.01,0,0,nan,0,0,0,True,0,0,0,0,1,0,3,23,2.2333149909973145,2.1713478565216064,0.7104237023764294,38
sample_112,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_113,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_114,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_115,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_116,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_117,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,20000,1,-0.0003685874413116235,0.08911122381687164,-434.76458740234375,1,5e-05,False,True,False,0.001678466796875,True,0.3898598453559679,0.9757454227010613,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,0,1,0,2,0,24,2.806036949157715,2.9451098442077637,0.42526691007045203,102
sample_118,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_119,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_120,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,20000,2,-0.00010321045596510305,0.04069637879729271,-427.6821594238281,13,0.00065,False,True,False,0.000579833984375,True,0.0003555847068617584,0.7938434845643573,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,0,1,1,0,1,24,2.26763916015625,2.377488613128662,0.8164256819326893,17
sample_121,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,3,-0.0026555626566013963,0.09515392780303955,-427.9124450683594,0,0.0,False,True,False,0.0013427734375,True,0.015114226855644631,0.5308600398064917,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,1,1,1,1,0,23,2.2722861766815186,2.2706072330474854,0.6642132674703481,25
sample_122,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,6,-0.010412532914592503,0.10311928391456604,-429.01629638671875,0,0.0,False,True,False,0.00213623046875,True,0.0035509675641349878,0.6871011135976103,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,1,1,1,3,0,1,20,2.955247640609741,3.032208204269409,0.3948420172417797,119
sample_123,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_124,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_125,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_126,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,20000,3,-0.00042229938489369163,0.687932550907135,-434.1502990722656,0,0.0,False,True,False,0.050140380859375,True,0.0004105674557306773,0.9871233416058804,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,0,1,2,0,1,23,2.1838290691375732,2.235541820526123,0.5815888020918412,30
sample_127,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,5,-0.0020803164524703837,0.11269855499267578,-435.925048828125,0,0.0,False,True,False,0.002227783203125,False,0.0063518934883278816,0.9869851567565577,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,2,1,2,0,0,22,2.7546520233154297,2.7354209423065186,0.5095270907700571,106
sample_128,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_129,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_130,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_131,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,ghost_modes,20000,4,-8.763789556740944e-05,0.028554607182741165,-422.5278015136719,0,0.0,False,True,False,0.0006103515625,False,0.010226102164226343,0.04008040923961998,0,0,0.01,0.01,0,0,nan,0,0,0,True,0,0,0,0,4,4,1,18,3.747243642807007,3.9677462577819824,0.39449478646020836,95
sample_132,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_133,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,7,-0.022907766473592047,0.02165680006146431,-430.2090759277344,0,0.0,False,True,False,0.00177001953125,False,0.006639540221357737,0.9913522905591314,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,1,1,3,2,1,1,18,7.420532703399658,7.226813316345215,0.3926290042859532,81
sample_134,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,6,-0.16272285374865222,0.08432119339704514,-432.53070068359375,0,0.0,False,True,False,0.001373291015625,True,0.0018429947022135316,0.8648975147196378,0,0,0.01,0.01,0,0,nan,0,0,0,False,1,2,1,1,1,2,0,19,2.7746686935424805,2.9390807151794434,0.3460069587775212,116
sample_135,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,20000,2,-0.0006197926517337696,0.05691520869731903,-433.3376159667969,0,0.0,False,True,False,0.00103759765625,True,0.04529203233879347,0.6222737004526013,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,0,2,0,0,1,24,3.0525665283203125,3.1267030239105225,0.5742067194725498,75
sample_136,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_137,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_138,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,2,-0.00214334494417687,0.02117985673248768,-431.35211181640625,1,5e-05,False,True,False,0.0013427734375,True,0.010483359310175014,0.8450058327947589,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,1,0,1,1,2,22,2.7145602703094482,2.779752254486084,0.635444576321082,36
sample_139,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_140,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,4,-0.028560563913200422,0.08183961361646652,-437.4878845214844,0,0.0,False,True,False,0.00177001953125,True,0.0023475660152190224,0.30318141928881087,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,1,2,0,1,1,2,20,2.528656244277954,2.6075267791748047,0.2854496156852412,122
sample_141,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_142,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_143,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_144,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_145,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_146,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,9,-0.07241377470864244,0.1632126271724701,-426.86187744140625,583,0.02915,False,True,False,0.002593994140625,False,0.0010423449174183997,0.8663236168311504,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,5,1,2,1,0,1,17,2.474762439727783,2.8677632808685303,0.9497119480491689,0
sample_147,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_148,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,3,-0.004061110957161455,0.11927873641252518,-431.5423583984375,0,0.0,False,True,False,0.0009765625,True,0.04092758781136179,0.975321210171138,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,2,1,0,0,1,23,1.8191725015640259,2.0838117599487305,0.49300996526367397,75
sample_149,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_150,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_151,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_152,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,oscillating,20000,3,-0.003919418210630551,0.06733015924692154,-431.2789611816406,2,0.0001,False,True,False,0.00115966796875,True,0.02183980888815403,0.48805309790951495,0,0,0.01,0.01,0,0,nan,0,0,0,False,0,0,1,2,0,1,2,21,3.4019904136657715,3.1648318767547607,0.7679783450482632,20
sample_153,n1.5_mad1.3_se1e-3_sctr_str_20k_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
